# Wavelength (um),Conductivity
2.601829586791526872e+00, 8.705786729800000234e-01
2.601853659417407982e+00, 9.016325276400000144e-01
2.601877732488742545e+00, 9.247316830499999751e-01
2.601901806005542106e+00, 9.406043606499999710e-01
2.601925879967819988e+00, 9.517068184700000488e-01
2.601949954375588181e+00, 9.599355246999999869e-01
2.601974029228858676e+00, 9.661388165700000030e-01
2.601998104527644795e+00, 9.708830118400000320e-01
2.602022180271958085e+00, 9.746203107299999946e-01
2.602046256461811424e+00, 9.775630083599999853e-01
2.602070333097216359e+00, 9.799367953500000006e-01
2.603039787694825247e+00, 9.785007873900000153e-01
2.603063882720039413e+00, 9.767504854799999858e-01
2.603087978191328755e+00, 9.748084131199999947e-01
2.603112074108705709e+00, 9.723891166900000549e-01
2.603136170472182265e+00, 9.693103926599999642e-01
2.603160267281771301e+00, 9.654117491600000545e-01
2.603184364537484807e+00, 9.605112569199999450e-01
2.603208462239335219e+00, 9.542651683799999729e-01
2.603232560387335415e+00, 9.461477010000000076e-01
2.603256658981497385e+00, 9.354077997099999875e-01
2.603280758021833119e+00, 9.208623127399999664e-01
2.603304857508355941e+00, 9.006346385000000287e-01
2.603328957441077396e+00, 8.716986941500000086e-01
2.603353057820010807e+00, 8.292015244899999526e-01
2.603377158645167277e+00, 7.659128036300000275e-01
2.603401259916560129e+00, 6.741501853300000402e-01
2.603425361634201796e+00, 5.584562636700000082e-01
2.603449463798104269e+00, 4.640466103099999962e-01
2.603473566408280426e+00, 4.626045001399999856e-01
2.603497669464741815e+00, 5.552622679399999983e-01
2.603521772967501757e+00, 6.707311219499999533e-01
2.603545876916571800e+00, 7.626576631799999451e-01
2.603569981311965265e+00, 8.259380032599999977e-01
2.603594086153693699e+00, 8.681951971300000404e-01
2.603618191441769980e+00, 8.967114641000000219e-01
2.603642297176206544e+00, 9.163838822300000020e-01
2.603666403357015380e+00, 9.302604624500000474e-01
2.603690509984209367e+00, 9.402230725900000419e-01
2.603714617057800496e+00, 9.474488289600000446e-01
2.603738724577801200e+00, 9.526860645900000479e-01
2.603762832544224359e+00, 9.564126677299999990e-01
2.603786940957081963e+00, 9.589291826900000482e-01
2.603811049816386447e+00, 9.604122156800000143e-01
2.603835159122150245e+00, 9.609405843599999608e-01
2.603859268874385791e+00, 9.605025817900000318e-01
2.603883379073105520e+00, 9.589842504000000156e-01
2.603907489718321422e+00, 9.561462382700000040e-01
2.603931600810046820e+00, 9.515575301900000005e-01
2.603955712348292817e+00, 9.444393177900000103e-01
2.603979824333073179e+00, 9.335193964500000385e-01
2.604003936764399452e+00, 9.168168362699999907e-01
2.604028049642284515e+00, 8.921235725799999683e-01
2.604052162966740358e+00, 8.607388442000000195e-01
2.604076276737779416e+00, 8.355697701800000043e-01
2.604100390955414568e+00, 8.316105505199999914e-01
2.604124505619657803e+00, 8.364495642500000550e-01
2.604148620730521557e+00, 8.272264009499999959e-01
2.604172736288018264e+00, 7.941220154700000533e-01
2.604196852292160358e+00, 7.462025186199999771e-01
2.604220968742960274e+00, 7.254728809499999542e-01
2.604245085640430002e+00, 7.626206371899999503e-01
2.604269202984583309e+00, 8.218797178000000203e-01
2.604293320775430853e+00, 8.691824363500000317e-01
2.604317439012986402e+00, 9.009059285899999603e-01
2.604341557697261056e+00, 9.214160818000000086e-01
2.604365676828268583e+00, 9.353483949999999991e-01
2.604389796406020530e+00, 9.450249925600000545e-01
2.604413916430529774e+00, 9.514009242800000044e-01
2.604438036901808751e+00, 9.550859729499999728e-01
2.604462157819869006e+00, 9.563136990199999632e-01
2.604486279184724307e+00, 9.548964558300000460e-01
2.604510400996385755e+00, 9.510331366299999978e-01
2.604534523254866674e+00, 9.482925484799999971e-01
2.604558645960179053e+00, 9.517326532800000072e-01
2.604582769112334883e+00, 9.579347492299999933e-01
2.604606892711347932e+00, 9.624260317899999695e-01
2.604631016757229744e+00, 9.649011639900000326e-01
2.604655141249992756e+00, 9.663472345100000416e-01
2.604679266189648956e+00, 9.674639452200000100e-01
2.604703391576211668e+00, 9.682222098299999580e-01
2.604727517409692439e+00, 9.685071824300000021e-01
2.604751643690104590e+00, 9.683667525100000395e-01
2.604775770417460112e+00, 9.678861435700000238e-01
2.604799897591770996e+00, 9.671396087100000427e-01
2.604824025213050565e+00, 9.661665227600000350e-01
2.604848153281309919e+00, 9.650035678199999634e-01
2.604872281796563271e+00, 9.638164719699999772e-01
2.604896410758821279e+00, 9.621381674600000267e-01
2.604920540168097265e+00, 9.602069318999999492e-01
2.604944670024404108e+00, 9.580023590599999750e-01
2.604968800327752909e+00, 9.554962721599999931e-01
2.604992931078157437e+00, 9.526525638099999638e-01
2.605017062275628792e+00, 9.494262989999999736e-01
2.605041193920180742e+00, 9.457620946000000473e-01
2.605065326011824833e+00, 9.415919643500000324e-01
2.605089458550573944e+00, 9.368323912399999509e-01
2.605113591536440509e+00, 9.313804991399999844e-01
2.605137724969436075e+00, 9.251088359500000413e-01
2.605161858849574408e+00, 9.178586629199999569e-01
2.605185993176866610e+00, 9.094308046600000361e-01
2.605210127951326449e+00, 8.995731230900000375e-01
2.605234263172965026e+00, 8.879652108600000204e-01
2.605258398841796108e+00, 8.741940552900000494e-01
2.605282534957830798e+00, 8.577245222899999577e-01
2.605306671521082418e+00, 8.378578113400000360e-01
2.605330808531563402e+00, 8.136748174500000319e-01
2.605354945989285298e+00, 7.839635423999999908e-01
2.605379083894261871e+00, 7.471303987599999807e-01
2.605403222246504225e+00, 7.011104968800000448e-01
2.605427361046025680e+00, 6.433249256099999869e-01
2.605451500292838229e+00, 5.708335133599999889e-01
2.605475639986954750e+00, 4.810694966399999828e-01
2.605499780128387233e+00, 3.739176529300000107e-01
2.605523920717148112e+00, 2.560275362800000232e-01
2.605548061753250710e+00, 1.457397499499999971e-01
2.605572203236705686e+00, 6.831236454000000347e-02
2.605596345167527250e+00, 3.339226607000000263e-02
2.605620487545726949e+00, 2.941013074900000052e-02
2.605644630371317216e+00, 5.315342895999999873e-02
2.605668773644310932e+00, 1.169691194100000026e-01
2.605692917364719641e+00, 2.194636490000000106e-01
2.605717061532557111e+00, 3.374666834999999754e-01
2.605741206147834443e+00, 4.490403913000000080e-01
2.605765351210565406e+00, 5.442408719100000347e-01
2.605789496720761100e+00, 6.215994404000000362e-01
2.605813642678434849e+00, 6.831476204699999943e-01
2.605837789083598643e+00, 7.317061225000000002e-01
2.605861935936265361e+00, 7.699294456999999925e-01
2.605886083236447437e+00, 8.004600475900000012e-01
2.605910230984156417e+00, 8.261227506199999571e-01
2.605934379179406069e+00, 8.483045139999999540e-01
2.605958527822207493e+00, 8.669605276799999816e-01
2.605982676912574014e+00, 8.823928679400000474e-01
2.606006826450518066e+00, 8.952144856599999478e-01
2.606030976436051638e+00, 9.059776585100000057e-01
2.606055126869187610e+00, 9.151050753799999660e-01
2.606079277749937972e+00, 9.229138914900000268e-01
2.606103429078316047e+00, 9.296454251700000393e-01
2.606127580854332937e+00, 9.354867440099999820e-01
2.606151733078001964e+00, 9.405850332899999833e-01
2.606175885749335563e+00, 9.450580075800000257e-01
2.606200038868346169e+00, 9.489995764599999939e-01
2.606224192435046216e+00, 9.524859492199999611e-01
2.606248346449447695e+00, 9.555793432800000486e-01
2.606272500911563483e+00, 9.583306458300000497e-01
2.606296655821406016e+00, 9.607832762400000393e-01
2.606320811178987285e+00, 9.629807090299999928e-01
2.606344966984320610e+00, 9.645774136200000459e-01
2.606369123237417540e+00, 9.663736963000000291e-01
2.606393279938291396e+00, 9.679937602100000538e-01
2.606417437086954170e+00, 9.694500506200000034e-01
2.606441594683418295e+00, 9.710597961700000447e-01
2.606465752727695762e+00, 9.722292406100000450e-01
2.606489911219799449e+00, 9.732774929099999861e-01
2.606514070159742680e+00, 9.742155031600000514e-01
2.606538229547536556e+00, 9.750530460299999813e-01
2.606562389383193956e+00, 9.757968862300000490e-01
2.606586549666727759e+00, 9.764507080900000080e-01
2.606610710398149955e+00, 9.770193324699999460e-01
2.606634871577472978e+00, 9.775047090799999783e-01
2.606659033204709708e+00, 9.779078524500000036e-01
2.606683195279872134e+00, 9.782286366800000410e-01
2.606707357802973135e+00, 9.784663326700000496e-01
2.606731520774025146e+00, 9.786191489200000149e-01
2.606755684193039713e+00, 9.786928111199999503e-01
2.606779848060030602e+00, 9.787191059299999996e-01
2.606804012375009805e+00, 9.787136325699999917e-01
2.606828177137988867e+00, 9.786305639300000303e-01
2.606852342348981999e+00, 9.784270640300000155e-01
2.606876508007999860e+00, 9.780868604900000429e-01
2.606900674115056660e+00, 9.776006480800000231e-01
2.606924840670163057e+00, 9.769480468000000251e-01
2.606949007673332819e+00, 9.761445903800000101e-01
2.606973175124577935e+00, 9.753400578299999957e-01
2.606997343023910840e+00, 9.746708566199999701e-01
2.607021511371344413e+00, 9.739905457199999894e-01
2.607045680166890200e+00, 9.730934875500000247e-01
2.607069849410561968e+00, 9.719020755199999639e-01
2.607094019102370819e+00, 9.703934111499999959e-01
2.607118189242330075e+00, 9.685372713500000064e-01
2.607142359830452172e+00, 9.662852627000000361e-01
2.607166530866749099e+00, 9.636719334100000145e-01
2.607190702351233735e+00, 9.603845066799999719e-01
2.607214874283918071e+00, 9.563969758200000504e-01
2.607239046664815429e+00, 9.515278887100000471e-01
2.607263219493937800e+00, 9.455281726599999992e-01
2.607287392771297618e+00, 9.380541377100000133e-01
2.607311566496906874e+00, 9.286700090899999704e-01
2.607335740670778446e+00, 9.166080716700000242e-01
2.607359915292925656e+00, 9.009045103399999643e-01
2.607384090363359608e+00, 8.800981200799999904e-01
2.607408265882093623e+00, 8.519895023800000411e-01
2.607432441849139249e+00, 8.132958347199999993e-01
2.607456618264510251e+00, 7.592751858199999759e-01
2.607480795128218176e+00, 6.838724492500000141e-01
2.607504972440275903e+00, 5.824017105100000036e-01
2.607529150200695867e+00, 4.613953277999999769e-01
2.607553328409490501e+00, 3.549246731599999816e-01
2.607577507066672240e+00, 3.164374779299999885e-01
2.607601686172253075e+00, 3.693089580700000263e-01
2.607625865726246328e+00, 4.818881834000000031e-01
2.607650045728663990e+00, 6.011075233499999504e-01
2.607674226179518495e+00, 6.981767611900000503e-01
2.607698407078822722e+00, 7.695200654199999546e-01
2.607722588426588661e+00, 8.204339671000000500e-01
2.607746770222829191e+00, 8.568042195699999697e-01
2.607770952467556302e+00, 8.831141046699999553e-01
2.607795135160783317e+00, 9.024082449800000516e-01
2.607819318302521783e+00, 9.165542843299999687e-01
2.607843501892784577e+00, 9.267028513699999692e-01
2.607867685931584134e+00, 9.338697280500000142e-01
2.607891870418932889e+00, 9.396867135299999951e-01
2.607916055354843721e+00, 9.460773002900000339e-01
2.607940240739328619e+00, 9.529673926999999711e-01
2.607964426572400463e+00, 9.590906914600000333e-01
2.607988612854071242e+00, 9.640079402200000258e-01
2.608012799584353392e+00, 9.678862228500000331e-01
2.608036986763260234e+00, 9.709756039500000435e-01
2.608061174390803760e+00, 9.734539915100000051e-01
2.608085362466995960e+00, 9.754661478499999649e-01
2.608109550991850156e+00, 9.772827442399999454e-01
2.608133739965378339e+00, 9.789671202099999858e-01
2.608206309578132043e+00, 9.825453078100000459e-01
2.609319549554105500e+00, 9.792773964400000031e-01
2.609343760977264726e+00, 9.774268859100000428e-01
2.609367972849734763e+00, 9.752613629499999881e-01
2.609392185171529377e+00, 9.727178960600000313e-01
2.609416397942659671e+00, 9.697123549999999703e-01
2.609440611163139412e+00, 9.661389825299999679e-01
2.609464824832980145e+00, 9.618772680899999594e-01
2.609489038952195195e+00, 9.567234333299999838e-01
2.609513253520796550e+00, 9.503863902500000460e-01
2.609537468538796201e+00, 9.424985134700000211e-01
2.609561684006207916e+00, 9.325431637700000165e-01
2.609585899923043684e+00, 9.197922150899999760e-01
2.609610116289315496e+00, 9.033106276600000317e-01
2.609634333105036230e+00, 8.818899360099999862e-01
2.609658550370218766e+00, 8.534069673799999922e-01
2.609682768084875093e+00, 8.143297336300000522e-01
2.609706986249018090e+00, 7.599781232000000220e-01
2.609731204862660192e+00, 6.850627742799999531e-01
2.609755423925813389e+00, 5.869249104699999497e-01
2.609779643438491004e+00, 4.754884224600000042e-01
2.609803863400705026e+00, 3.862893551100000100e-01
2.609828083812467892e+00, 3.657129613099999732e-01
2.609852304673792478e+00, 4.264170212300000262e-01
2.609876525984691220e+00, 5.330536356699999700e-01
2.609900747745176997e+00, 6.402867821300000095e-01
2.609924969955261354e+00, 7.267355073500000318e-01
2.609949192614957614e+00, 7.906831871599999673e-01
2.609973415724278212e+00, 8.368866266500000206e-01
2.609997639283235582e+00, 8.704003809100000488e-01
2.610021863291841715e+00, 8.950730954700000241e-01
2.610046087750109489e+00, 9.135734840700000525e-01
2.610070312658052227e+00, 9.277068643200000464e-01
2.610094538015681032e+00, 9.386977619699999886e-01
2.610118763823009669e+00, 9.473920557099999584e-01
2.610142990080049685e+00, 9.543755180499999824e-01
2.610167216786814404e+00, 9.600551722700000346e-01
2.610191443943315814e+00, 9.647276025600000082e-01
2.610215671549566352e+00, 9.686116791200000131e-01
2.610239899605579339e+00, 9.718712348900000464e-01
2.610264128111366766e+00, 9.746378665599999547e-01
2.610288357066941067e+00, 9.770162203700000214e-01
2.610312586472314234e+00, 9.790720622899999892e-01
2.610433740246613343e+00, 9.860168680599999957e-01
2.611645896825764090e+00, 9.959798890700000129e-01
2.612228131932682107e+00, 9.781325751999999651e-01
2.612252397362637701e+00, 9.711159015500000491e-01
2.612276663243408681e+00, 9.610004861600000003e-01
2.612300929575007924e+00, 9.488638596099999711e-01
2.612325196357447865e+00, 9.408580835600000025e-01
2.612349463590740939e+00, 9.441689906100000362e-01
2.612373731274900468e+00, 9.553184650699999558e-01
2.612397999409937555e+00, 9.663264688299999516e-01
2.612422267995866410e+00, 9.742618383000000160e-01
2.612446537032698135e+00, 9.794307835900000203e-01
2.612840972088880331e+00, 9.780462274300000258e-01
2.612865248905776205e+00, 9.752850705000000175e-01
2.612889526173805876e+00, 9.717566734999999456e-01
2.612913803892980447e+00, 9.673047677299999592e-01
2.612938082063312795e+00, 9.615985262199999717e-01
2.612962360684816687e+00, 9.540948047499999696e-01
2.612986639757503227e+00, 9.440767399599999665e-01
2.613010919281385736e+00, 9.304242435699999758e-01
2.613035199256476648e+00, 9.113868507100000294e-01
2.613059479682788400e+00, 8.842454533800000460e-01
2.613083760560333868e+00, 8.449812763399999760e-01
2.613108041889125044e+00, 7.887258817100000208e-01
2.613132323669175694e+00, 7.139046149200000135e-01
2.613156605900496920e+00, 6.352308836200000197e-01
2.613180888583102490e+00, 5.946658434799999560e-01
2.613205171717004394e+00, 6.245169157700000140e-01
2.613229455302215509e+00, 7.004411005499999732e-01
2.613253739338747828e+00, 7.775003945199999711e-01
2.613278023826614671e+00, 8.367797555399999476e-01
2.613302308765828030e+00, 8.783987188999999862e-01
2.613326594156400784e+00, 9.071416133299999851e-01
2.613350879998345810e+00, 9.275964626799999557e-01
2.613375166291675100e+00, 9.419298369699999895e-01
2.613399453036401976e+00, 9.523664019799999991e-01
2.613423740232537984e+00, 9.601062776000000021e-01
2.613448027880096003e+00, 9.659854701200000227e-01
2.613472315979089799e+00, 9.705509452499999634e-01
2.613496604529530476e+00, 9.742713216999999704e-01
2.613520893531431355e+00, 9.773122446699999966e-01
2.613545182984804871e+00, 9.797662640300000003e-01
2.613818470448373787e+00, 9.868159929299999966e-01
2.613921727253547100e+00, 9.750334405599999643e-01
2.613946024158036785e+00, 9.671846591199999565e-01
2.613970321514219375e+00, 9.568723152700000512e-01
2.613994619322107749e+00, 9.489342710000000514e-01
2.614018917581713897e+00, 9.509865817499999485e-01
2.614043216293051142e+00, 9.609591007900000204e-01
2.614067515456131474e+00, 9.710182434999999890e-01
2.614091815070968217e+00, 9.782398912099999899e-01
2.614766309640809361e+00, 9.772125605000000492e-01
2.614790622249019592e+00, 9.703834588399999905e-01
2.614814935309360600e+00, 9.607078366300000338e-01
2.614839248821845707e+00, 9.491161031799999481e-01
2.614863562786486462e+00, 9.409136438199999786e-01
2.614887877203296629e+00, 9.429258098199999605e-01
2.614912192072287755e+00, 9.531220289699999793e-01
